"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36330","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[36330] Report(D000000)", , , , , ,"Entity[36330] Report(D000000[0100])","Entity[36330] Report(D000000[0200])","Entity[36330] Report(D000000[0300])","Entity[36330] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00100)", , , , ,"12456022"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00200)", , , , ,"76433"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00300)", , , , ,"163"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00400)", ,"68577"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00500)", ,"11175994"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00600)", , ,"254"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00700)", , ,"41394"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00800)", ,"11725"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(00900)", ,"1910823"
"HOSPC","hospc_2013_DATA",36330,"D000000","Line(01200)", , , ,"7602"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
