"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33860","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33860] Report(D000000[0100])","Entity[33860] Report(D000000[0200])","Entity[33860] Report(D000000[0300])","Entity[33860] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00100)", , , , ,"12825754", , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00200)", , , , ,"79267", , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00300)", , , , ,"162", , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00400)", ,"75738", , , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00500)", ,"12254408", , , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00600)", , ,"1822", , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00700)", , ,"294800", , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00800)", ,"13814", , , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(00900)", ,"2235105", , , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(01000)", , ,"53", , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(01100)", , ,"8575", , , , , , , , , , , , , 
"hospc_2013_DATA",33860,"D000000","Line(01200)", , , ,"1707", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
