"Entity[33975] Report(G000000)", , , , , ,"Entity[33975] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(00100)", ,"106509"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(00400)", ,"79024"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(01100)", ,"185533"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(01900)", ,"3339"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(02000)", ,"62"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(02700)", ,"3277"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(03300)", ,"188810"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(03400)", ,"3364"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(03500)", ,"12174"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(03600)", ,"14474"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(04200)", ,"30012"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(04700)", ,"114770"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(04900)", ,"114770"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(05000)", ,"144782"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(05100)", ,"44028"
"HOSPC","hospc_2013_DATA",33975,"G000000","Line(05800)", ,"44028"
"Entity[33975] Report(G100000)", , , , , ,"Entity[33975] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33975,"G100000","Line(00100)", ,"8447"
"HOSPC","hospc_2013_DATA",33975,"G100000","Line(00200)", ,"35581"
"HOSPC","hospc_2013_DATA",33975,"G100000","Line(00300)", ,"44028"
"HOSPC","hospc_2013_DATA",33975,"G100000","Line(01100)", ,"44028"
"Entity[33975] Report(G200001)", , , , , ,"Entity[33975] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33975,"G200001","Line(00300)", ,"297572"
"Entity[33975] Report(G200002)", , , , , , ,"Entity[33975] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33975,"G200002","Line(00100)", , ,"261991"
"HOSPC","hospc_2013_DATA",33975,"G200002","Line(01500)", , ,"261991"
