"Entity[34068] Report(D000000)", , , , , ,"Entity[34068] Report(D000000[0100])","Entity[34068] Report(D000000[0200])","Entity[34068] Report(D000000[0300])","Entity[34068] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00100)", , , , ,"501584"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00200)", , , , ,"4787"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00300)", , , , ,"105"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00400)", ,"4341"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00500)", ,"454850"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00600)", , ,"431"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(00700)", , ,"45160"
"HOSPC","hospc_2013_DATA",34068,"D000000","Line(01200)", , , ,"15"
