"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34231","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34231] Report(S000000[0100])","Entity[34231] Report(S000000[0200])","Entity[34231] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S000000","Line(00100)", ,"1","05/14/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34231","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34231] Report(S100000[0100])","Entity[34231] Report(S100000[0200])","Entity[34231] Report(S100000[0300])","Entity[34231] Report(S100000[0400])","Entity[34231] Report(S100000[0500])","Entity[34231] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00100)", ,"SAGE HOSPICE","5111 N SCOTTSDALE RD","SCOTTSDALE","AZ","85250", , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00200)", ,"MARICOPA", , , , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00400)", ,"01/28/2011","01/01/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00600)", ,"031602", , , , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00700)", ,"5", , , , , , , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(00900)", ,"7171", , , ,"42","7213", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01000)", ,"33", , , , ,"33", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01100)", ,"111", , , , ,"111", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01200)", ,"7315", , , ,"42","7357", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01300)", ,"157", , , ,"4","161", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01500)", ,"47", , , ,"11","46", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01600)", ,"157", , , ,"4","161", , , , , , , , , 
"hospc_2013_DATA",34231,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
