"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33852","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33852] Report(S000000[0100])","Entity[33852] Report(S000000[0200])","Entity[33852] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S000000","Line(00100)", ,"1","02/25/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33852","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33852] Report(S100000[0100])","Entity[33852] Report(S100000[0200])","Entity[33852] Report(S100000[0300])","Entity[33852] Report(S100000[0400])","Entity[33852] Report(S100000[0500])","Entity[33852] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00100)", ,"ROCKY MOUNTAIN CARE HOSPICE","5242 SOUTH COLLEGE DR  STE 150","SALT LAKE CITY","UT","84123", , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00200)", ,"SALT LAKE COUNTY", , , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00300)", ,"10/15/1996", , , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00400)", ,"10/15/1996", , , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00500)", ,"10/01/2012","09/30/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00600)", ,"461511", , , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(00900)", ,"55701","9421", ,"7415","438","65560", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01000)", ,"399", ,"399", , ,"399", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01100)", ,"165", ,"165", ,"143","308", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01200)", ,"56266","9421","564","7415","581","66268", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01300)", ,"611","80", , ,"64","755", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01400)", ,"35", , , , ,"35", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01500)", ,"92","118", , ,"9","88", , , , , , , , , 
"hospc_2013_DATA",33852,"S100000","Line(01600)", ,"468","80", , , ,"548", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
