"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33984","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[33984] Report(D000000)", , , , , ,"Entity[33984] Report(D000000[0100])","Entity[33984] Report(D000000[0200])","Entity[33984] Report(D000000[0300])","Entity[33984] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00100)", , , , ,"1621869"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00200)", , , , ,"17512"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00300)", , , , ,"93"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00400)", ,"15930"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00500)", ,"1475277"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00600)", , ,"638"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(00700)", , ,"59085"
"HOSPC","hospc_2013_DATA",33984,"D000000","Line(01200)", , , ,"944"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
