"Entity[33984] Report(G000000)", , , , , ,"Entity[33984] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(00100)", ,"2013"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(00400)", ,"425491"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(00500)", ,"16660"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(00800)", ,"16112"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(01100)", ,"460276"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(02300)", ,"49682"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(02400)", ,"18549"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(02700)", ,"31133"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(02900)", ,"300"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(03200)", ,"300"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(03300)", ,"491709"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(03400)", ,"12616"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(03500)", ,"42948"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(03600)", ,"8630"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(04200)", ,"64194"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(04500)", ,"185971"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(04900)", ,"185971"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(05000)", ,"250165"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(05100)", ,"241544"
"HOSPC","hospc_2013_DATA",33984,"G000000","Line(05800)", ,"241544"
"Entity[33984] Report(G100000)", , , , ,"Entity[33984] Report(G100000[0000])","Entity[33984] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(00100)", ,"210514"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(00200)", ,"335801"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(00300)", ,"546315"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(01100)", ,"546315"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(01200)","MEMBER DRAWS","304771"
"HOSPC","hospc_2013_DATA",33984,"G100000","Line(01800)", ,"304771"
"Entity[33984] Report(G200001)", , , , , ,"Entity[33984] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33984,"G200001","Line(00400)", ,"2546421"
"Entity[33984] Report(G200002)", , , , ,"Entity[33984] Report(G200002[0000])","Entity[33984] Report(G200002[0100])","Entity[33984] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33984,"G200002","Line(00100)", , ,"1686694"
"HOSPC","hospc_2013_DATA",33984,"G200002","Line(00200)","CONTRACTUAL ALLOWANCES/REIMBURSE EXP","523926"
"HOSPC","hospc_2013_DATA",33984,"G200002","Line(00800)", , ,"523926"
"HOSPC","hospc_2013_DATA",33984,"G200002","Line(01500)", , ,"2210620"
