"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35308","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35308] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(00100)", ,"96528", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(00400)", ,"2635677", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(00500)", ,"544576", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(00600)", ,"223420", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(00800)", ,"12422", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(01100)", ,"3065783", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(02300)", ,"116792", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(02400)", ,"11142", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(02700)", ,"105650", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(03300)", ,"3171433", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(03400)", ,"486821", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(03500)", ,"315434", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(04200)", ,"802255", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(04700)", ,"49909", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(04900)", ,"49909", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(05000)", ,"852164", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(05100)", ,"2319269", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G000000","Line(05800)", ,"2319269", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35308","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35308] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G100000","Line(00100)", ,"2249219", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G100000","Line(00200)", ,"70050", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G100000","Line(00300)", ,"2319269", , , , , , , , , , , , , , 
"hospc_2013_DATA",35308,"G100000","Line(01100)", ,"2319269", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35308","G200001 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Revenue  Center","","","","", , , , , , , , , , , 
