"Entity[33853] Report(B000000)", , , , ,"Entity[33853] Report(B000000[0000])","Entity[33853] Report(B000000[0100])", ,"Entity[33853] Report(B000000[0300])", ,"Entity[33853] Report(B000000[0500])","Entity[33853] Report(B000000[0600])","Entity[33853] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(00100)","19139","19139"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(00300)","5728", , ,"5728"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(00500)","146", , , , ,"146"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(00600)","128188","4022", ,"1204", ,"73","133487"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(01100)","3850", , , , , ,"5202","9052"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(01500)","2035", , , , , ,"2750","4785"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(01600)","25810","10351", ,"3096", , ,"53040","92297"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(02000)","5655","2207", ,"661", , ,"11516","20039"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(02100)","2362","468", ,"140", , ,"4013","6983"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(02400)","9471", , , , , ,"12797","22268"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(02420)", ,"1202", ,"360", , ,"2110","3672"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03000)","13742", , , , , ,"18568","32310"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03030)","4855", , , , , ,"6560","11415"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03031)","97", , , , , ,"131","228"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03100)","7948", , , , , ,"10739","18687"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03200)","2119", , , , , ,"2863","4982"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(03500)","910", , , , , ,"1230","2140"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(05000)","227","403", ,"121", , ,"1015","1766"
"HOSPC","hospc_2013_DATA",33853,"B000000","Line(05100)", ,"486", ,"146", ,"73","953","1658"
"Entity[33853] Report(B10000*)", , , , , ,"Entity[33853] Report(B10000*[0100])","Entity[33853] Report(B10000*[0200])","Entity[33853] Report(B10000*[0300])","Entity[33853] Report(B10000*[0400])","Entity[33853] Report(B10000*[0500])","Entity[33853] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33853,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33853,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33853,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33853,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33853,"B10000*","Line(00500)", ,"FEET","FEET","FEET", ,"SERVICE","COSTS"
"Entity[33853] Report(B100000)", , , , , ,"Entity[33853] Report(B100000[0100])","Entity[33853] Report(B100000[0200])","Entity[33853] Report(B100000[0300])", ,"Entity[33853] Report(B100000[0500])","Entity[33853] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00100)", ,"18817"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00200)", , ,"18817"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00300)", , , ,"18817"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00500)", , , , , ,"200"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(00600)", ,"3954","3954","3954", ,"100","98795"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(01100)", , , , , , ,"3850"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(01500)", , , , , , ,"2035"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(01600)", ,"10177","10177","10177", , ,"39257"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(02000)", ,"2170","2170","2170", , ,"8523"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(02100)", ,"460","460","460", , ,"2970"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(02400)", , , , , , ,"9471"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(02420)", ,"1182","1182","1182", , ,"1562"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03000)", , , , , , ,"13742"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03030)", , , , , , ,"4855"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03031)", , , , , , ,"97"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03100)", , , , , , ,"7948"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03200)", , , , , , ,"2119"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(03500)", , , , , , ,"910"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(05000)", ,"396","396","396", , ,"751"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(05100)", ,"478","478","478", ,"100","705"
"HOSPC","hospc_2013_DATA",33853,"B100000","Line(10000)", ,"19139", ,"5728", ,"146","133487"
