"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33829","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33829] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00100)", ,"2542", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00200)", ,"58500", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00300)", ,"193270", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00700)", ,"15604", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00800)", ,"7406", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(00900)", ,"4041", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(01100)", ,"281363", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(02100)", ,"7710", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(02700)", ,"7710", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(02800)", ,"52350", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03000)", ,"48350", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03200)", ,"100700", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03300)", ,"389773", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03400)", ,"3663", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03500)", ,"96543", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03600)", ,"9256", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(03800)", ,"4041", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(04100)", ,"193270", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(04200)", ,"306773", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(04300)", ,"24500", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(04700)", ,"58500", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(04900)", ,"83000", , , , , , , , , , , , , , 
"hospc_2013_DATA",33829,"G000000","Line(05000)", ,"389773", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
