"Entity[33889] Report(D000000)", , , , , ,"Entity[33889] Report(D000000[0100])","Entity[33889] Report(D000000[0200])","Entity[33889] Report(D000000[0300])","Entity[33889] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00100)", , , , ,"19014864"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00200)", , , , ,"180315"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00300)", , , , ,"105"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00400)", ,"164921"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00500)", ,"17390919"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00600)", , ,"1898"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(00700)", , ,"200144"
"HOSPC","hospc_2013_DATA",33889,"D000000","Line(01200)", , , ,"13496"
