"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34401","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[34401] Report(D000000)", , , , , ,"Entity[34401] Report(D000000[0100])","Entity[34401] Report(D000000[0200])", ,"Entity[34401] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00100)", , , , ,"707231"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00200)", , , , ,"8198"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00300)", , , , ,"86"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00400)", ,"7397"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00500)", ,"638139"
"HOSPC","hospc_2013_DATA",34401,"D000000","Line(00600)", , ,"801"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
