"Entity[33962] Report(D000000)", , , , , ,"Entity[33962] Report(D000000[0100])","Entity[33962] Report(D000000[0200])","Entity[33962] Report(D000000[0300])","Entity[33962] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00100)", , , , ,"99282726"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00200)", , , , ,"613947"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00300)", , , , ,"162"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00400)", ,"537922"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00500)", ,"86987367"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00600)", , ,"27528"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00700)", , ,"4451553"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00800)", ,"147361"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(00900)", ,"23829747"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(01000)", , ,"3928"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(01100)", , ,"635197"
"HOSPC","hospc_2013_DATA",33962,"D000000","Line(01200)", , , ,"48497"
