"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36072","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36072] Report(S000000[0100])","Entity[36072] Report(S000000[0200])","Entity[36072] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S000000","Line(00100)", ,"1","06/02/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36072","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36072] Report(S100000[0100])","Entity[36072] Report(S100000[0200])","Entity[36072] Report(S100000[0300])","Entity[36072] Report(S100000[0400])","Entity[36072] Report(S100000[0500])","Entity[36072] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00100)", ,"LIFE CHOICE HOSPICE OF COLORADO II","655 SOUTHPOINTE COURT  SUITE 201","COL SPRINGS","CO","80906", , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00200)", ,"EL PASO", , , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00300)", ,"03/18/2004", , , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00400)", ,"04/16/2004","04/16/2004", , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00500)", ,"12/01/2012","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00600)", ,"061553", , , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00700)", ,"6", , , , , , , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00800)", ,"2", , , , ,"2", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(00900)", ,"18527","1388","72","913","324","20239", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01000)", ,"41","6", ,"5", ,"47", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01100)", ,"82","18","63", , ,"100", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01200)", ,"18652","1412","135","918","324","20388", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01300)", ,"211","14","11","8","13","238", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01400)", ,"26", , , , ,"26", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01500)", ,"88","101","12","115","25","86", , , , , , , , , 
"hospc_2013_DATA",36072,"S100000","Line(01600)", ,"203","13","11","8","13","229", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
