"Entity[33965] Report(D000000)", , , , , ,"Entity[33965] Report(D000000[0100])","Entity[33965] Report(D000000[0200])","Entity[33965] Report(D000000[0300])","Entity[33965] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00100)", , , , ,"953671"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00200)", , , , ,"5011"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00300)", , , , ,"190"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00400)", ,"3514"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00500)", ,"668784"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00600)", , ,"99"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(00700)", , ,"18842"
"HOSPC","hospc_2013_DATA",33965,"D000000","Line(01200)", , , ,"1398"
