"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36782","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36782] Report(S000000[0100])","Entity[36782] Report(S000000[0200])","Entity[36782] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S000000","Line(00100)", ,"1","12/11/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36782","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36782] Report(S100000[0100])","Entity[36782] Report(S100000[0200])","Entity[36782] Report(S100000[0300])","Entity[36782] Report(S100000[0400])","Entity[36782] Report(S100000[0500])","Entity[36782] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00100)", ,"HELP FOR HEALTH","1240 COLLEGE VIEW DRIVE","RIVERTON","WY","82501", , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00200)", ,"FREMONT", , , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00300)", ,"07/06/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00400)", ,"07/06/2009","07/06/2009", , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00500)", ,"07/01/2013","06/30/2014", , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00600)", ,"531523", , , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(00900)", ,"4833","372","529", ,"41","5246", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01000)", ,"41", , , , ,"41", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01100)", ,"3", , , , ,"3", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01200)", ,"4877","372","529", ,"41","5290", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01300)", ,"79","6","7", ,"5","90", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01500)", ,"62","62","76", ,"8","59", , , , , , , , , 
"hospc_2013_DATA",36782,"S100000","Line(01600)", ,"72","5","5", ,"5","82", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
