"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34658","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34658] Report(D000000[0100])","Entity[34658] Report(D000000[0200])","Entity[34658] Report(D000000[0300])","Entity[34658] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00100)", , , , ,"4424063", , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00200)", , , , ,"32845", , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00300)", , , , ,"135", , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00400)", ,"31226", , , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00500)", ,"4206142", , , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00600)", , ,"1003", , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00700)", , ,"135104", , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00800)", ,"30594", , , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(00900)", ,"4121012", , , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(01000)", , ,"951", , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(01100)", , ,"128100", , , , , , , , , , , , , 
"hospc_2013_DATA",34658,"D000000","Line(01200)", , , ,"616", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
