"Entity[34082] Report(D000000)", , , , , ,"Entity[34082] Report(D000000[0100])","Entity[34082] Report(D000000[0200])","Entity[34082] Report(D000000[0300])","Entity[34082] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00100)", , , , ,"18569370"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00200)", , , , ,"115704"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00300)", , , , ,"160"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00400)", ,"85179"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00500)", ,"13670378"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00600)", , ,"10292"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00700)", , ,"1651763"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00800)", ,"23359"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(00900)", ,"3748886"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(01000)", , ,"926"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(01100)", , ,"148614"
"HOSPC","hospc_2013_DATA",34082,"D000000","Line(01200)", , , ,"20233"
