"Entity[33955] Report(D000000)", , , , , ,"Entity[33955] Report(D000000[0100])","Entity[33955] Report(D000000[0200])","Entity[33955] Report(D000000[0300])","Entity[33955] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00100)", , , , ,"3654280"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00200)", , , , ,"28154"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00300)", , , , ,"130"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00400)", ,"26571"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00500)", ,"3448916"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00600)", , ,"642"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(00700)", , ,"83332"
"HOSPC","hospc_2013_DATA",33955,"D000000","Line(01200)", , , ,"941"
