"Entity[34048] Report(D000000)", , , , , ,"Entity[34048] Report(D000000[0100])","Entity[34048] Report(D000000[0200])","Entity[34048] Report(D000000[0300])","Entity[34048] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00100)", , , , ,"2999518"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00200)", , , , ,"24216"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00300)", , , , ,"124"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00400)", ,"22238"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00500)", ,"2754621"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00600)", , ,"312"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00700)", , ,"38647"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00800)", ,"9"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(00900)", ,"1115"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(01000)", , ,"20"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(01100)", , ,"2477"
"HOSPC","hospc_2013_DATA",34048,"D000000","Line(01200)", , , ,"1666"
