"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34141","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34141] Report(D000000[0100])","Entity[34141] Report(D000000[0200])","Entity[34141] Report(D000000[0300])","Entity[34141] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00100)", , , , ,"1494892", , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00200)", , , , ,"9522", , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00300)", , , , ,"157", , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00400)", ,"9285", , , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00500)", ,"1457652", , , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00600)", , ,"209", , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00700)", , ,"32811", , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00800)", ,"3005", , , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(00900)", ,"471755", , , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(01000)", , ,"58", , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(01100)", , ,"9105", , , , , , , , , , , , , 
"hospc_2013_DATA",34141,"D000000","Line(01200)", , , ,"28", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
