"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35450","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35450] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G000000","Line(00100)", ,"100", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G000000","Line(01100)", ,"100", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G000000","Line(03300)", ,"100", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G000000","Line(05100)", ,"103", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G000000","Line(05800)", ,"103", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35450","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35450] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G100000","Line(00100)", ,"103", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G100000","Line(00300)", ,"103", , , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G100000","Line(01100)", ,"103", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35450","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[35450] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",35450,"G200002","Line(01500)", , ,"3", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
