"Entity[33881] Report(D000000)", , , , , ,"Entity[33881] Report(D000000[0100])","Entity[33881] Report(D000000[0200])","Entity[33881] Report(D000000[0300])","Entity[33881] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00100)", , , , ,"14932794"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00200)", , , , ,"78716"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00300)", , , , ,"190"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00400)", ,"75588"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00500)", ,"14339044"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00600)", , ,"718"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00700)", , ,"136205"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00800)", ,"27542"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(00900)", ,"5224717"
"HOSPC","hospc_2013_DATA",33881,"D000000","Line(01200)", , , ,"2410"
