"Entity[33893] Report(D000000)", , , , , ,"Entity[33893] Report(D000000[0100])","Entity[33893] Report(D000000[0200])","Entity[33893] Report(D000000[0300])","Entity[33893] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00100)", , , , ,"652294"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00200)", , , , ,"4055"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00300)", , , , ,"161"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00400)", ,"3994"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00500)", ,"642475"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00600)", , ,"15"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(00700)", , ,"2413"
"HOSPC","hospc_2013_DATA",33893,"D000000","Line(01200)", , , ,"46"
