"Entity[34057] Report(B000000)", , , , ,"Entity[34057] Report(B000000[0000])","Entity[34057] Report(B000000[0100])","Entity[34057] Report(B000000[0200])","Entity[34057] Report(B000000[0300])", ,"Entity[34057] Report(B000000[0500])","Entity[34057] Report(B000000[0600])","Entity[34057] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(00100)","21662","21662"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(00200)","3559", ,"3559"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(00300)","2475", , ,"2475"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(00500)","5", , , , ,"5"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(00600)","100824","21662","3559","2475", ,"5","128525"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(01500)","15100", , , , , ,"8071","23171"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(01600)","144671", , , , , ,"77329","222000"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(02100)","16246", , , , , ,"8684","24930"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(02400)","31996", , , , , ,"17103","49099"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(03000)","16940", , , , , ,"9055","25995"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(03100)","5481", , , , , ,"2930","8411"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(03500)","2384", , , , , ,"1274","3658"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(03900)","225", , , , , ,"120","345"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(05000)","64", , , , , ,"34","98"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(05100)","224", , , , , ,"120","344"
"HOSPC","hospc_2013_DATA",34057,"B000000","Line(05300)","7118", , , , , ,"3805","10923"
"Entity[34057] Report(B10000*)", , , , , ,"Entity[34057] Report(B10000*[0100])","Entity[34057] Report(B10000*[0200])","Entity[34057] Report(B10000*[0300])","Entity[34057] Report(B10000*[0400])","Entity[34057] Report(B10000*[0500])","Entity[34057] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34057,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34057,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34057,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34057,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",34057,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[34057] Report(B100000)", , , , , ,"Entity[34057] Report(B100000[0100])","Entity[34057] Report(B100000[0200])","Entity[34057] Report(B100000[0300])", ,"Entity[34057] Report(B100000[0500])","Entity[34057] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00100)", ,"1065"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00200)", , ,"1065"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00300)", , , ,"1065"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00500)", , , , , ,"1"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(00600)", ,"1065","1065","1065", ,"1","240449"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(01500)", , , , , , ,"15100"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(01600)", , , , , , ,"144671"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(02100)", , , , , , ,"16246"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(02400)", , , , , , ,"31996"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(03000)", , , , , , ,"16940"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(03100)", , , , , , ,"5481"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(03500)", , , , , , ,"2384"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(03900)", , , , , , ,"225"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(05000)", , , , , , ,"64"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(05100)", , , , , , ,"224"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(05300)", , , , , , ,"7118"
"HOSPC","hospc_2013_DATA",34057,"B100000","Line(10000)", ,"21662","3559","2475", ,"5"
