"Entity[33971] Report(D000000)", , , , , ,"Entity[33971] Report(D000000[0100])","Entity[33971] Report(D000000[0200])","Entity[33971] Report(D000000[0300])","Entity[33971] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00100)", , , , ,"1682049"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00200)", , , , ,"6935"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00300)", , , , ,"243"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00400)", ,"5866"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00500)", ,"1422740"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00600)", , ,"168"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(00700)", , ,"40747"
"HOSPC","hospc_2013_DATA",33971,"D000000","Line(01200)", , , ,"901"
