"Entity[34049] Report(D000000)", , , , , ,"Entity[34049] Report(D000000[0100])","Entity[34049] Report(D000000[0200])","Entity[34049] Report(D000000[0300])","Entity[34049] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00100)", , , , ,"4197229"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00200)", , , , ,"29878"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00300)", , , , ,"140"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00400)", ,"27623"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00500)", ,"3880479"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00600)", , ,"1040"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00700)", , ,"146099"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00800)", ,"9601"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(00900)", ,"1348748"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(01000)", , ,"434"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(01100)", , ,"60968"
"HOSPC","hospc_2013_DATA",34049,"D000000","Line(01200)", , , ,"1215"
