"Entity[33851] Report(D000000)", , , , , ,"Entity[33851] Report(D000000[0100])","Entity[33851] Report(D000000[0200])","Entity[33851] Report(D000000[0300])","Entity[33851] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00100)", , , , ,"14005144"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00200)", , , , ,"87899"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00300)", , , , ,"159"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00400)", ,"74755"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00500)", ,"11910714"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00600)", , ,"3564"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00700)", , ,"567852"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00800)", ,"13645"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(00900)", ,"2174058"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(01000)", , ,"899"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(01100)", , ,"143238"
"HOSPC","hospc_2013_DATA",33851,"D000000","Line(01200)", , , ,"9580"
