"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35790","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[35790] Report(D000000)", , , , , ,"Entity[35790] Report(D000000[0100])","Entity[35790] Report(D000000[0200])","Entity[35790] Report(D000000[0300])","Entity[35790] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00100)", , , , ,"1422626"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00200)", , , , ,"13295"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00300)", , , , ,"107"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00400)", ,"12744"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00500)", ,"1363608"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00600)", , ,"199"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00700)", , ,"21293"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00800)", ,"2886"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(00900)", ,"308802"
"HOSPC","hospc_2013_DATA",35790,"D000000","Line(01200)", , , ,"352"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
