"Entity[33994] Report(G000000)", , , , , ,"Entity[33994] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(00100)", ,"75892"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(00400)", ,"156626"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(00800)", ,"14452"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(01100)", ,"246970"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(01700)", ,"207281"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(01800)", ,"31092"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(02300)", ,"114134"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(02400)", ,"65640"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(02700)", ,"224683"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(03300)", ,"471653"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(03400)", ,"23725"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(03500)", ,"26381"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(03600)", ,"2255"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(04200)", ,"52361"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(04400)", ,"78548"
"HOSPC","hospc_2013_DATA",33994,"G000000","Line(05100)", ,"340744"
"Entity[33994] Report(G100000)", , , , ,"Entity[33994] Report(G100000[0000])","Entity[33994] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(00100)", ,"336140"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(00200)", ,"4604"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(00300)", ,"340744"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(01100)", ,"340744"
"HOSPC","hospc_2013_DATA",33994,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SPEC"
"Entity[33994] Report(G200001)", , , , , ,"Entity[33994] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33994,"G200001","Line(00300)", ,"1533723"
"Entity[33994] Report(G200002)", , , , ,"Entity[33994] Report(G200002[0000])","Entity[33994] Report(G200002[0100])","Entity[33994] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33994,"G200002","Line(00100)", , ,"1585083"
"HOSPC","hospc_2013_DATA",33994,"G200002","Line(00900)","CONTRIBUTIONS & INTEREST INCOME","43357"
"HOSPC","hospc_2013_DATA",33994,"G200002","Line(01000)","OTHER","12607"
"HOSPC","hospc_2013_DATA",33994,"G200002","Line(01400)", , ,"55964"
"HOSPC","hospc_2013_DATA",33994,"G200002","Line(01500)", , ,"1529119"
