"Entity[33699] Report(D000000)", , , , , ,"Entity[33699] Report(D000000[0100])","Entity[33699] Report(D000000[0200])","Entity[33699] Report(D000000[0300])","Entity[33699] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00100)", , , , ,"2881298"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00200)", , , , ,"18682"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00300)", , , , ,"154"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00400)", ,"16788"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00500)", ,"2589213"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00600)", , ,"334"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00700)", , ,"51513"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00800)", ,"23"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(00900)", ,"3547"
"HOSPC","hospc_2013_DATA",33699,"D000000","Line(01200)", , , ,"1560"
