"Entity[33998] Report(D000000)", , , , , ,"Entity[33998] Report(D000000[0100])","Entity[33998] Report(D000000[0200])","Entity[33998] Report(D000000[0300])","Entity[33998] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00100)", , , , ,"4607729"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00200)", , , , ,"34558"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00300)", , , , ,"133"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00400)", ,"33182"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00500)", ,"4424156"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00600)", , ,"400"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00700)", , ,"53332"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00800)", ,"1398"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(00900)", ,"186395"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(01000)", , ,"110"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(01100)", , ,"14666"
"HOSPC","hospc_2013_DATA",33998,"D000000","Line(01200)", , , ,"976"
