"Entity[33998] Report(G000000)", , , , , ,"Entity[33998] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(00100)", ,"461172"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(00400)", ,"571974"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(01100)", ,"1033146"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(02300)", ,"57938"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(02400)", ,"55563"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(02700)", ,"2375"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(03100)", ,"1554632"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(03200)", ,"1554632"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(03300)", ,"2590153"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(03400)", ,"187487"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(03700)", ,"1157820"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(04200)", ,"1345307"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(05000)", ,"1345307"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(05100)", ,"1244846"
"HOSPC","hospc_2013_DATA",33998,"G000000","Line(05800)", ,"1244846"
"Entity[33998] Report(G100000)", , , , , ,"Entity[33998] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33998,"G100000","Line(00100)", ,"-87556"
"HOSPC","hospc_2013_DATA",33998,"G100000","Line(00200)", ,"1332402"
"HOSPC","hospc_2013_DATA",33998,"G100000","Line(00300)", ,"1244846"
"HOSPC","hospc_2013_DATA",33998,"G100000","Line(01100)", ,"1244846"
"Entity[33998] Report(G200001)", , , , , ,"Entity[33998] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33998,"G200001","Line(00300)", ,"6207743"
"Entity[33998] Report(G200002)", , , , , , ,"Entity[33998] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33998,"G200002","Line(00100)", , ,"4875341"
"HOSPC","hospc_2013_DATA",33998,"G200002","Line(01500)", , ,"4875341"
