"Entity[33938] Report(B000000)", , , , ,"Entity[33938] Report(B000000[0000])", ,"Entity[33938] Report(B000000[0200])","Entity[33938] Report(B000000[0300])", , ,"Entity[33938] Report(B000000[0600])","Entity[33938] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(00200)","1715", ,"1715"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(00300)","6035", , ,"6035"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(00600)","11929", ,"429","1509", , ,"13867"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(01500)","24000", , , , , ,"1638","25638"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(01600)","62144", ,"429","1509", , ,"4375","68457"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(02000)","53182", , , , , ,"3631","56813"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(02400)","57994", ,"143","503", , ,"4003","62643"
"HOSPC","hospc_2013_DATA",33938,"B000000","Line(02500)", , ,"714","2514", , ,"220","3448"
"Entity[33938] Report(B10000*)", , , , , ,"Entity[33938] Report(B10000*[0100])","Entity[33938] Report(B10000*[0200])","Entity[33938] Report(B10000*[0300])","Entity[33938] Report(B10000*[0400])","Entity[33938] Report(B10000*[0500])","Entity[33938] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33938,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33938,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33938,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33938,"B10000*","Line(00400)", ,"SQ. FT.","SQ. FT.","SQ. FT.","MILEAGE","CONTRACT","ACCUM."
"HOSPC","hospc_2013_DATA",33938,"B10000*","Line(00500)", , , , , , ,"COSTS"
"Entity[33938] Report(B100000)", , , , , ,"Entity[33938] Report(B100000[0100])","Entity[33938] Report(B100000[0200])","Entity[33938] Report(B100000[0300])", ,"Entity[33938] Report(B100000[0500])","Entity[33938] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00100)", ,"6000"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00200)", , ,"6000"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00300)", , , ,"6000"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00500)", , , , , ,"24000"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(00600)", ,"1500","1500","1500", , ,"203132"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(01500)", , , , , ,"24000","24000"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(01600)", ,"1500","1500","1500", , ,"64082"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(02000)", , , , , , ,"53182"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(02400)", ,"500","500","500", , ,"58640"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(02500)", ,"2500","2500","2500", , ,"3228"
"HOSPC","hospc_2013_DATA",33938,"B100000","Line(10000)", , ,"1715","6035"
