"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35612","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35612] Report(D000000[0100])","Entity[35612] Report(D000000[0200])","Entity[35612] Report(D000000[0300])","Entity[35612] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00100)", , , , ,"8210585", , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00200)", , , , ,"63842", , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00300)", , , , ,"129", , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00400)", ,"61424", , , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00500)", ,"7899741", , , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00600)", , ,"1548", , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00700)", , ,"199088", , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00800)", ,"44812", , , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(00900)", ,"5763271", , , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(01000)", , ,"1536", , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(01100)", , ,"197545", , , , , , , , , , , , , 
"hospc_2013_DATA",35612,"D000000","Line(01200)", , , ,"870", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
