"Entity[34053] Report(D000000)", , , , , ,"Entity[34053] Report(D000000[0100])","Entity[34053] Report(D000000[0200])","Entity[34053] Report(D000000[0300])","Entity[34053] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00100)", , , , ,"804559"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00200)", , , , ,"7062"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00300)", , , , ,"114"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00400)", ,"6663"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00500)", ,"759116"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00600)", , ,"331"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00700)", , ,"37711"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00800)", ,"1129"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(00900)", ,"128627"
"HOSPC","hospc_2013_DATA",34053,"D000000","Line(01200)", , , ,"68"
