"Entity[33840] Report(D000000)", , , , , ,"Entity[33840] Report(D000000[0100])","Entity[33840] Report(D000000[0200])","Entity[33840] Report(D000000[0300])","Entity[33840] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00100)", , , , ,"864414"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00200)", , , , ,"6217"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00300)", , , , ,"139"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00400)", ,"6007"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00500)", ,"835213"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00600)", , ,"87"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(00700)", , ,"12096"
"HOSPC","hospc_2013_DATA",33840,"D000000","Line(01200)", , , ,"123"
