"Entity[34111] Report(D000000)", , , , , ,"Entity[34111] Report(D000000[0100])","Entity[34111] Report(D000000[0200])","Entity[34111] Report(D000000[0300])","Entity[34111] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00100)", , , , ,"10775538"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00200)", , , , ,"88284"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00300)", , , , ,"122"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00400)", ,"81650"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00500)", ,"9966199"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00600)", , ,"3438"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00700)", , ,"419642"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00800)", ,"47195"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(00900)", ,"5760622"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(01000)", , ,"1966"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(01100)", , ,"239970"
"HOSPC","hospc_2013_DATA",34111,"D000000","Line(01200)", , , ,"3196"
