"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36397","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36397] Report(S000000[0100])","Entity[36397] Report(S000000[0200])","Entity[36397] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S000000","Line(00100)", ,"1","06/09/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36397","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36397] Report(S100000[0100])","Entity[36397] Report(S100000[0200])","Entity[36397] Report(S100000[0300])","Entity[36397] Report(S100000[0400])","Entity[36397] Report(S100000[0500])","Entity[36397] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00100)", ,"SOUTHERNCARE MEADVILLE","1245 PARK AVENUE","MEADVILLE","PA","16335", , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00200)", ,"CROWFORD", , , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00300)", ,"11/28/2006", , , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00400)", ,"11/28/2006","11/28/2006", , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00600)", ,"391681", , , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00800)", ,"3","2","1","2", ,"5", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(00900)", ,"15877","11","4537","11","476","16364", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01000)", ,"54", ,"54", , ,"54", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01100)", ,"3", ,"3", , ,"3", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01200)", ,"15937","13","4595","13","476","16426", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01300)", ,"214","3","88","3","12","229", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01400)", ,"33", ,"11", , ,"33", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01500)", ,"74","4","52","4","40","72", , , , , , , , , 
"hospc_2013_DATA",36397,"S100000","Line(01600)", ,"58","4","31","4","43","105", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
