"Entity[34056] Report(D000000)", , , , , ,"Entity[34056] Report(D000000[0100])","Entity[34056] Report(D000000[0200])","Entity[34056] Report(D000000[0300])","Entity[34056] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00100)", , , , ,"2407724"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00200)", , , , ,"16304"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00300)", , , , ,"148"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00400)", ,"14580"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00500)", ,"2153174"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00600)", , ,"323"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(00700)", , ,"47701"
"HOSPC","hospc_2013_DATA",34056,"D000000","Line(01200)", , , ,"1401"
