"Entity[33471] Report(D000000)", , , , , ,"Entity[33471] Report(D000000[0100])","Entity[33471] Report(D000000[0200])","Entity[33471] Report(D000000[0300])","Entity[33471] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00100)", , , , ,"219044"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00200)", , , , ,"2144"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00300)", , , , ,"102"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00400)", ,"2020"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00500)", ,"206383"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00600)", , ,"63"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00700)", , ,"6437"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00800)", ,"41"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(00900)", ,"4189"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(01000)", , ,"2"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(01100)", , ,"204"
"HOSPC","hospc_2013_DATA",33471,"D000000","Line(01200)", , , ,"61"
