"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35468","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35468] Report(D000000[0100])","Entity[35468] Report(D000000[0200])","Entity[35468] Report(D000000[0300])","Entity[35468] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00100)", , , , ,"3064195", , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00200)", , , , ,"31345", , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00300)", , , , ,"98", , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00400)", ,"31263", , , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00500)", ,"3056271", , , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00600)", , ,"77", , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00700)", , ,"7528", , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00800)", ,"629", , , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(00900)", ,"61491", , , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(01000)", , ,"284", , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(01100)", , ,"27764", , , , , , , , , , , , , 
"hospc_2013_DATA",35468,"D000000","Line(01200)", , , ,"5", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
