"Entity[34025] Report(D000000)", , , , , ,"Entity[34025] Report(D000000[0100])","Entity[34025] Report(D000000[0200])","Entity[34025] Report(D000000[0300])","Entity[34025] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00100)", , , , ,"601778"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00200)", , , , ,"4289"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00300)", , , , ,"140"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00400)", ,"3512"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00500)", ,"492769"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00600)", , ,"550"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00700)", , ,"77171"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00800)", ,"17"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(00900)", ,"2385"
"HOSPC","hospc_2013_DATA",34025,"D000000","Line(01200)", , , ,"227"
