"Entity[34026] Report(B000000)", , , , ,"Entity[34026] Report(B000000[0000])", , ,"Entity[34026] Report(B000000[0300])", , ,"Entity[34026] Report(B000000[0600])","Entity[34026] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(00300)","17485", , ,"17485"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(00600)","346450", , ,"17485", , ,"363935"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(01100)","2050", , , , , ,"1907","3957"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(01600)","182224", , , , , ,"169505","351729"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(01620)","883", , , , , ,"821","1704"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(01800)","1250", , , , , ,"1163","2413"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(02000)","28733", , , , , ,"26727","55460"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(02100)","4672", , , , , ,"4346","9018"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(02400)","92289", , , , , ,"85847","178136"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(02420)","159", , , , , ,"148","307"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(03000)","18770", , , , , ,"17460","36230"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(03100)","30874", , , , , ,"28719","59593"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(03500)","12263", , , , , ,"11407","23670"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(05000)","4672", , , , , ,"4346","9018"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(05100)","2998", , , , , ,"2789","5787"
"HOSPC","hospc_2013_DATA",34026,"B000000","Line(05300)","9407", , , , , ,"8750","18157"
"Entity[34026] Report(B10000*)", , , , , ,"Entity[34026] Report(B10000*[0100])","Entity[34026] Report(B10000*[0200])","Entity[34026] Report(B10000*[0300])","Entity[34026] Report(B10000*[0400])","Entity[34026] Report(B10000*[0500])","Entity[34026] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34026,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34026,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34026,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34026,"B10000*","Line(00400)", ,"NO","NO","SQUARE","NO","NO","ACCUM."
"HOSPC","hospc_2013_DATA",34026,"B10000*","Line(00500)", ,"STATISTICS","STATISTICS","FEET","STATISTICS","STATISTICS","COSTS"
"Entity[34026] Report(B100000)", , , , , , , ,"Entity[34026] Report(B100000[0300])", , ,"Entity[34026] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(00300)", , , ,"100"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(00600)", , , ,"100", , ,"391244"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(01100)", , , , , , ,"2050"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(01600)", , , , , , ,"182224"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(01620)", , , , , , ,"883"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(01800)", , , , , , ,"1250"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(02000)", , , , , , ,"28733"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(02100)", , , , , , ,"4672"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(02400)", , , , , , ,"92289"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(02420)", , , , , , ,"159"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(03000)", , , , , , ,"18770"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(03100)", , , , , , ,"30874"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(03500)", , , , , , ,"12263"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(05000)", , , , , , ,"4672"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(05100)", , , , , , ,"2998"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(05300)", , , , , , ,"9407"
"HOSPC","hospc_2013_DATA",34026,"B100000","Line(10000)", , , ,"17485", , ,"363935"
