"Entity[34026] Report(G000000)", , , , , ,"Entity[34026] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(00100)", ,"20731"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(01100)", ,"20731"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(03100)", ,"94805"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(03200)", ,"94805"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(03300)", ,"115536"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(03600)", ,"1963"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(03700)", ,"11219"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(04200)", ,"13182"
"HOSPC","hospc_2013_DATA",34026,"G000000","Line(05100)", ,"102354"
"Entity[34026] Report(G100000)", , , , ,"Entity[34026] Report(G100000[0000])","Entity[34026] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(00100)", ,"22017"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(00200)", ,"86539"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(00300)", ,"108556"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(01100)", ,"108556"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(01200)","DISTRIBUTIONS","6202"
"HOSPC","hospc_2013_DATA",34026,"G100000","Line(01800)", ,"6202"
"Entity[34026] Report(G200001)", , , , , ,"Entity[34026] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34026,"G200001","Line(00300)", ,"870130"
"Entity[34026] Report(G200002)", , , , , , ,"Entity[34026] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34026,"G200002","Line(00100)", , ,"783591"
"HOSPC","hospc_2013_DATA",34026,"G200002","Line(01500)", , ,"783591"
