"Entity[34097] Report(B000000)", , , , ,"Entity[34097] Report(B000000[0000])","Entity[34097] Report(B000000[0100])","Entity[34097] Report(B000000[0200])", , ,"Entity[34097] Report(B000000[0500])","Entity[34097] Report(B000000[0600])","Entity[34097] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(00100)","25212","25212"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(00200)","3690", ,"3690"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(00500)","25088", , , , ,"25088"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(00600)","169220","25212","3690", , ,"25088","223210"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(01100)","2033", , , , , ,"846","2879"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(01500)","55313", , , , , ,"23005","78318"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(01600)","184333", , , , , ,"76663","260996"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(02000)","19258", , , , , ,"8009","27267"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(02100)","41582", , , , , ,"17294","58876"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(02400)","74231", , , , , ,"30873","105104"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03000)","33989", , , , , ,"14136","48125"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03100)","19301", , , , , ,"8027","27328"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03200)","1590", , , , , ,"661","2251"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03300)","1125", , , , , ,"468","1593"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03400)","369", , , , , ,"153","522"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03500)","16039", , , , , ,"6671","22710"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(03900)","281", , , , , ,"117","398"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(05000)","88", , , , , ,"37","125"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(05100)","258", , , , , ,"107","365"
"HOSPC","hospc_2013_DATA",34097,"B000000","Line(05300)","86904", , , , , ,"36143","123047"
"Entity[34097] Report(B10000*)", , , , , ,"Entity[34097] Report(B10000*[0100])","Entity[34097] Report(B10000*[0200])","Entity[34097] Report(B10000*[0300])","Entity[34097] Report(B10000*[0400])","Entity[34097] Report(B10000*[0500])","Entity[34097] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34097,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34097,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34097,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34097,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",34097,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[34097] Report(B100000)", , , , , ,"Entity[34097] Report(B100000[0100])","Entity[34097] Report(B100000[0200])","Entity[34097] Report(B100000[0300])", ,"Entity[34097] Report(B100000[0500])","Entity[34097] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00100)", ,"2200"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00200)", , ,"2200"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00300)", , , ,"2200"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00500)", , , , , ,"1280"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(00600)", ,"2200","2200","2200", ,"1280","536694"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(01100)", , , , , , ,"2033"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(01500)", , , , , , ,"55313"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(01600)", , , , , , ,"184333"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(02000)", , , , , , ,"19258"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(02100)", , , , , , ,"41582"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(02400)", , , , , , ,"74231"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03000)", , , , , , ,"33989"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03100)", , , , , , ,"19301"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03200)", , , , , , ,"1590"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03300)", , , , , , ,"1125"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03400)", , , , , , ,"369"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03500)", , , , , , ,"16039"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(03900)", , , , , , ,"281"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(05000)", , , , , , ,"88"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(05100)", , , , , , ,"258"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(05300)", , , , , , ,"86904"
"HOSPC","hospc_2013_DATA",34097,"B100000","Line(10000)", ,"25212","3690", , ,"25088"
