"Entity[33857] Report(B000000)", , , , ,"Entity[33857] Report(B000000[0000])", , , , , ,"Entity[33857] Report(B000000[0600])","Entity[33857] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33857,"B000000","Line(00600)","27459", , , , , ,"27459"
"HOSPC","hospc_2013_DATA",33857,"B000000","Line(01600)","13346", , , , , ,"27459","40805"
"Entity[33857] Report(B10000*)", , , , , ,"Entity[33857] Report(B10000*[0100])","Entity[33857] Report(B10000*[0200])","Entity[33857] Report(B10000*[0300])","Entity[33857] Report(B10000*[0400])","Entity[33857] Report(B10000*[0500])","Entity[33857] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33857,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNTEER","ADMINIS-"
"HOSPC","hospc_2013_DATA",33857,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICE","TRATIVE &"
"HOSPC","hospc_2013_DATA",33857,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33857,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",33857,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[33857] Report(B100000)", , , , , , , , , ,"Entity[33857] Report(B100000[0500])","Entity[33857] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33857,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33857,"B100000","Line(00500)", , , , , ,"100"
"HOSPC","hospc_2013_DATA",33857,"B100000","Line(00600)", , , , , ,"100","13346"
"HOSPC","hospc_2013_DATA",33857,"B100000","Line(01600)", , , , , , ,"13346"
"HOSPC","hospc_2013_DATA",33857,"B100000","Line(10000)", , , , , , ,"27459"
