"Entity[33906] Report(D000000)", , , , , ,"Entity[33906] Report(D000000[0100])","Entity[33906] Report(D000000[0200])","Entity[33906] Report(D000000[0300])","Entity[33906] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00100)", , , , ,"3791532"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00200)", , , , ,"30056"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00300)", , , , ,"126"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00400)", ,"27830"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00500)", ,"3510755"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00600)", , ,"711"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00700)", , ,"89693"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00800)", ,"1477"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(00900)", ,"186324"
"HOSPC","hospc_2013_DATA",33906,"D000000","Line(01200)", , , ,"1515"
