"Entity[33846] Report(D000000)", , , , , ,"Entity[33846] Report(D000000[0100])","Entity[33846] Report(D000000[0200])","Entity[33846] Report(D000000[0300])","Entity[33846] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00100)", , , , ,"6626861"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00200)", , , , ,"56156"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00300)", , , , ,"118"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00400)", ,"53018"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00500)", ,"6256654"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00600)", , ,"841"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00700)", , ,"99246"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00800)", ,"32256"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(00900)", ,"3806531"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(01000)", , ,"388"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(01100)", , ,"45788"
"HOSPC","hospc_2013_DATA",33846,"D000000","Line(01200)", , , ,"2297"
