"Entity[33939] Report(D000000)", , , , , ,"Entity[33939] Report(D000000[0100])","Entity[33939] Report(D000000[0200])","Entity[33939] Report(D000000[0300])","Entity[33939] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00100)", , , , ,"3112078"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00200)", , , , ,"24992"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00300)", , , , ,"125"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00400)", ,"24118"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00500)", ,"3003173"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00600)", , ,"45"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00700)", , ,"5603"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00800)", ,"1838"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(00900)", ,"228868"
"HOSPC","hospc_2013_DATA",33939,"D000000","Line(01200)", , , ,"829"
