"Entity[33486] Report(B000000)", , , , ,"Entity[33486] Report(B000000[0000])","Entity[33486] Report(B000000[0100])","Entity[33486] Report(B000000[0200])","Entity[33486] Report(B000000[0300])", ,"Entity[33486] Report(B000000[0500])","Entity[33486] Report(B000000[0600])","Entity[33486] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(00100)","6671","6671"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(00200)","32009", ,"32009"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(00300)","414", , ,"414"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(00500)","10510", , , , ,"10510"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(00600)","164013","6671","32009","414", ,"10510","213617"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(01500)","6556", , , , , ,"5962","12518"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(01600)","108977", , , , , ,"99107","208084"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(01700)","874", , , , , ,"795","1669"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(02000)","23733", , , , , ,"21583","45316"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(02100)","15625", , , , , ,"14210","29835"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(02400)","48721", , , , , ,"44308","93029"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(03000)","24741", , , , , ,"22500","47241"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(03200)","1500", , , , , ,"1364","2864"
"HOSPC","hospc_2013_DATA",33486,"B000000","Line(05300)","4165", , , , , ,"3788","7953"
"Entity[33486] Report(B10000*)", , , , , ,"Entity[33486] Report(B10000*[0100])","Entity[33486] Report(B10000*[0200])","Entity[33486] Report(B10000*[0300])","Entity[33486] Report(B10000*[0400])","Entity[33486] Report(B10000*[0500])","Entity[33486] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33486,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33486,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33486,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33486,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",33486,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[33486] Report(B100000)", , , , , ,"Entity[33486] Report(B100000[0100])","Entity[33486] Report(B100000[0200])","Entity[33486] Report(B100000[0300])","Entity[33486] Report(B100000[0400])","Entity[33486] Report(B100000[0500])","Entity[33486] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00100)", ,"1000"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00200)", , ,"1000"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00300)", , , ,"1000"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00400)", , , , ,"1000"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00500)", , , , , ,"347"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(00600)", ,"1000","1000","1000","1000","347","234892"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(01500)", , , , , , ,"6556"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(01600)", , , , , , ,"108977"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(01700)", , , , , , ,"874"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(02000)", , , , , , ,"23733"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(02100)", , , , , , ,"15625"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(02400)", , , , , , ,"48721"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(03000)", , , , , , ,"24741"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(03200)", , , , , , ,"1500"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(05300)", , , , , , ,"4165"
"HOSPC","hospc_2013_DATA",33486,"B100000","Line(10000)", ,"6671","32009","414", ,"10510"
