"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36829","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36829] Report(S000000[0100])","Entity[36829] Report(S000000[0200])","Entity[36829] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S000000","Line(00100)", ,"1","02/02/2015","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36829","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36829] Report(S100000[0100])","Entity[36829] Report(S100000[0200])","Entity[36829] Report(S100000[0300])","Entity[36829] Report(S100000[0400])","Entity[36829] Report(S100000[0500])","Entity[36829] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00100)", ,"CLEVELAND HOME CARE SERVICES","175 24TH STREET NW","CLEVELAND","TN","37311", , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00200)", ,"BRADLEY", , , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00300)", ,"12/31/2008", , , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00400)", ,"12/31/2008","12/31/2008", , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00500)", ,"09/01/2013","08/31/2014", , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00600)", ,"441505", , , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(00900)", ,"11433","199", , ,"41","11673", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(01000)", ,"16", , , , ,"16", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(01200)", ,"11449","199", , ,"41","11689", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(01300)", ,"76","1", , ,"4","81", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(01500)", ,"151","199", , ,"10","144", , , , , , , , , 
"hospc_2013_DATA",36829,"S100000","Line(01600)", ,"73","1", , ,"4","78", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
