"Entity[33903] Report(D000000)", , , , , ,"Entity[33903] Report(D000000[0100])","Entity[33903] Report(D000000[0200])","Entity[33903] Report(D000000[0300])","Entity[33903] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00100)", , , , ,"2368197"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00200)", , , , ,"8599"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00300)", , , , ,"275"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00400)", ,"7355"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00500)", ,"2025567"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00600)", , ,"217"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00700)", , ,"59762"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00800)", ,"1921"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(00900)", ,"529043"
"HOSPC","hospc_2013_DATA",33903,"D000000","Line(01200)", , , ,"1027"
