"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36319","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36319] Report(S000000[0100])","Entity[36319] Report(S000000[0200])","Entity[36319] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S000000","Line(00100)", ,"1","06/03/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36319","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36319] Report(S100000[0100])","Entity[36319] Report(S100000[0200])","Entity[36319] Report(S100000[0300])","Entity[36319] Report(S100000[0400])","Entity[36319] Report(S100000[0500])","Entity[36319] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00100)", ,"GENTIVA HOSPICE","5526 N ACADEMY BLVD  STE 108","COLORADO SPRINGS","CO","80918-3688", , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00200)", ,"EL PASO", , , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00300)", ,"07/01/2001", , , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00400)", ,"07/01/2001","07/01/2002", , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00600)", ,"061531", , , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00800)", ,"5", , , , ,"5", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(00900)", ,"29254","479","1792","29","748","30481", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01000)", ,"44", , , , ,"44", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01100)", ,"9","2", , , ,"11", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01200)", ,"29312","481","1792","29","748","30541", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01300)", ,"279","17","17","1","16","312", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01400)", ,"52", , , , ,"52", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01500)", ,"105","28","105","29","47","98", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01600)", ,"269","17","17","1","16","302", , , , , , , , , 
"hospc_2013_DATA",36319,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
