"Entity[33902] Report(B000000)", , , , ,"Entity[33902] Report(B000000[0000])","Entity[33902] Report(B000000[0100])","Entity[33902] Report(B000000[0200])","Entity[33902] Report(B000000[0300])", ,"Entity[33902] Report(B000000[0500])","Entity[33902] Report(B000000[0600])","Entity[33902] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(00100)","102201","102201"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(00200)","382", ,"382"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(00300)","16297", , ,"16297"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(00500)","77421", , , , ,"77421"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(00600)","2025773","11041","41","1761", ,"77421","2116037"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(01000)","1206130", , , , , ,"536222","1742352"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(01100)","79837", , , , , ,"35494","115331"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(01500)","302337", , , , , ,"134413","436750"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(01600)","1336040","55399","207","8834", , ,"622630","2023110"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(01700)","2509", , , , , ,"1115","3624"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(02000)","246322","9917","37","1581", , ,"114638","372495"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(02100)","111207","4584","17","731", , ,"51811","168350"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(02400)","495177", , , , , ,"220146","715323"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(02420)", ,"10630","40","1695", , ,"5497","17862"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03000)","203890", , , , , ,"90646","294536"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03030)","73273", , , , , ,"32576","105849"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03031)","15985", , , , , ,"7107","23092"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03100)","187861", , , , , ,"83519","271380"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03200)","76066", , , , , ,"33817","109883"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03400)","20595", , , , , ,"9156","29751"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03500)","31012", , , , , ,"13787","44799"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03600)","25331", , , , , ,"11262","36593"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(03900)","4906", , , , , ,"2181","7087"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(05000)","91513","5939","22","947", , ,"43756","142177"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(05100)","2629","4691","18","748", , ,"3595","11681"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(05200)","11802", , , , , ,"5247","17049"
"HOSPC","hospc_2013_DATA",33902,"B000000","Line(05300)","129160", , , , , ,"57422","186582"
"Entity[33902] Report(B10000*)", , , , , ,"Entity[33902] Report(B10000*[0100])","Entity[33902] Report(B10000*[0200])","Entity[33902] Report(B10000*[0300])","Entity[33902] Report(B10000*[0400])","Entity[33902] Report(B10000*[0500])","Entity[33902] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33902,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33902,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33902,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33902,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33902,"B10000*","Line(00500)", ,"FEET","FEET","FEET", ,"SERVICE","COSTS"
"Entity[33902] Report(B100000)", , , , , ,"Entity[33902] Report(B100000[0100])","Entity[33902] Report(B100000[0200])","Entity[33902] Report(B100000[0300])", ,"Entity[33902] Report(B100000[0500])","Entity[33902] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33902,"B100000","Line(00000)", , , , , , ,"X"
