"Entity[33662] Report(B000000)", , , , ,"Entity[33662] Report(B000000[0000])", , , , , ,"Entity[33662] Report(B000000[0600])","Entity[33662] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(00600)","69081", , , , , ,"69081"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(01600)","96524", , , , , ,"18941","115465"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(01700)","-500", , , , , , ,"-500"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(01800)","3", , , , , ,"1","4"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(02000)","24375", , , , , ,"4783","29158"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(02400)","6318", , , , , ,"1240","7558"
"HOSPC","hospc_2013_DATA",33662,"B000000","Line(02500)","224821", , , , , ,"44116","268937"
"Entity[33662] Report(B10000*)", , , , , ,"Entity[33662] Report(B10000*[0100])","Entity[33662] Report(B10000*[0200])","Entity[33662] Report(B10000*[0300])","Entity[33662] Report(B10000*[0400])","Entity[33662] Report(B10000*[0500])","Entity[33662] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33662,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33662,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33662,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33662,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33662,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[33662] Report(B100000)", , , , , , , , , , ,"Entity[33662] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(00600)", , , , , , ,"352041"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(01600)", , , , , , ,"96524"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(01700)"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(01800)", , , , , , ,"3"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(02000)", , , , , , ,"24375"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(02400)", , , , , , ,"6318"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(02500)", , , , , , ,"224821"
"HOSPC","hospc_2013_DATA",33662,"B100000","Line(10000)", , , , , , ,"69081"
