"Entity[34021] Report(G000000)", , , , , ,"Entity[34021] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(00100)", ,"76681"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(01100)", ,"76681"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(03100)", ,"55690"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(03200)", ,"55690"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(03300)", ,"132371"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(03500)", ,"5200"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(03600)", ,"6045"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(04200)", ,"11245"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(05000)", ,"11245"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(05100)", ,"121126"
"HOSPC","hospc_2013_DATA",34021,"G000000","Line(05800)", ,"121126"
"Entity[34021] Report(G100000)", , , , , ,"Entity[34021] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(00100)", ,"132465"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(00200)", ,"22595"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(00300)", ,"155060"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(01100)", ,"155060"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(01200)", ,"33934"
"HOSPC","hospc_2013_DATA",34021,"G100000","Line(01800)", ,"33934"
"Entity[34021] Report(G200001)", , , , , ,"Entity[34021] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34021,"G200001","Line(00300)", ,"415110"
"Entity[34021] Report(G200002)", , , , , , ,"Entity[34021] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34021,"G200002","Line(00100)", , ,"392515"
"HOSPC","hospc_2013_DATA",34021,"G200002","Line(01500)", , ,"392515"
