"Entity[34109] Report(D000000)", , , , , ,"Entity[34109] Report(D000000[0100])","Entity[34109] Report(D000000[0200])","Entity[34109] Report(D000000[0300])","Entity[34109] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00100)", , , , ,"2206966"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00200)", , , , ,"19251"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00300)", , , , ,"115"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00400)", ,"15632"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00500)", ,"1792052"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00600)", , ,"2287"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00700)", , ,"262182"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00800)", ,"5689"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(00900)", ,"652187"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(01000)", , ,"761"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(01100)", , ,"87241"
"HOSPC","hospc_2013_DATA",34109,"D000000","Line(01200)", , , ,"1332"
