"Entity[34075] Report(B000000)", , , , ,"Entity[34075] Report(B000000[0000])","Entity[34075] Report(B000000[0100])","Entity[34075] Report(B000000[0200])","Entity[34075] Report(B000000[0300])", ,"Entity[34075] Report(B000000[0500])","Entity[34075] Report(B000000[0600])","Entity[34075] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(00100)","53528","53528"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(00200)","3239", ,"3239"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(00300)","39736", , ,"39736"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(00500)","8608", , , , ,"8608"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(00600)","449702","53528","3239","39736", ,"8608","554813"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(01000)","16975", , , , , ,"25709","42684"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(01500)","16088", , , , , ,"24366","40454"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(01600)","167106", , , , , ,"253087","420193"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(02000)","18897", , , , , ,"28620","47517"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(02100)","10209", , , , , ,"15462","25671"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(02200)","1563", , , , , ,"2367","3930"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(02400)","74208", , , , , ,"112390","186598"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(03000)","15208", , , , , ,"23033","38241"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(03100)","19451", , , , , ,"29459","48910"
"HOSPC","hospc_2013_DATA",34075,"B000000","Line(03500)","26622", , , , , ,"40320","66942"
"Entity[34075] Report(B10000*)", , , , , ,"Entity[34075] Report(B10000*[0100])","Entity[34075] Report(B10000*[0200])","Entity[34075] Report(B10000*[0300])", ,"Entity[34075] Report(B10000*[0500])","Entity[34075] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34075,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT", ,"VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34075,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &", ,"SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34075,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.", ,"COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34075,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE", ,"HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",34075,"B10000*","Line(00500)", ,"FEET","FEET","FEET", , ,"COSTS"
"Entity[34075] Report(B100000)", , , , , ,"Entity[34075] Report(B100000[0100])","Entity[34075] Report(B100000[0200])","Entity[34075] Report(B100000[0300])", ,"Entity[34075] Report(B100000[0500])","Entity[34075] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00100)", ,"1600"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00200)", , ,"1600"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00300)", , , ,"1600"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00500)", , , , , ,"770"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(00600)", ,"1600","1600","1600", ,"770","366327"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(01000)", , , , , , ,"16975"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(01500)", , , , , , ,"16088"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(01600)", , , , , , ,"167106"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(02000)", , , , , , ,"18897"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(02100)", , , , , , ,"10209"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(02200)", , , , , , ,"1563"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(02400)", , , , , , ,"74208"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(03000)", , , , , , ,"15208"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(03100)", , , , , , ,"19451"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(03500)", , , , , , ,"26622"
"HOSPC","hospc_2013_DATA",34075,"B100000","Line(10000)", ,"53528","3239","39736", ,"8608","554813"
