"Entity[34072] Report(G000000)", , , , , ,"Entity[34072] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(00100)", ,"53769"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(00200)", ,"150000"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(00400)", ,"40223"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(00500)", ,"5510"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(01100)", ,"249502"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(02900)", ,"1151"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(03200)", ,"1151"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(03300)", ,"250653"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(03400)", ,"7760"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(04200)", ,"7760"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(05000)", ,"7760"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(05100)", ,"242893"
"HOSPC","hospc_2013_DATA",34072,"G000000","Line(05800)", ,"242893"
"Entity[34072] Report(G100000)", , , , , ,"Entity[34072] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(00100)", ,"231898"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(00200)", ,"14041"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(00300)", ,"245939"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(01100)", ,"245939"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(01300)", ,"3046"
"HOSPC","hospc_2013_DATA",34072,"G100000","Line(01800)", ,"3046"
"Entity[34072] Report(G200001)", , , , , ,"Entity[34072] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34072,"G200001","Line(00200)", ,"350205"
"HOSPC","hospc_2013_DATA",34072,"G200001","Line(00300)", ,"172490"
"Entity[34072] Report(G200002)", , , , ,"Entity[34072] Report(G200002[0000])","Entity[34072] Report(G200002[0100])","Entity[34072] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00100)", , ,"433453"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00200)","NON PAYROLL EMPLOYEE BENEFITS","54915"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00300)","STAFF EDUCATION","5600"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00400)","BUSINESS PROMOTION","12636"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00500)","VOLUNTEERS","1300"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00600)","BEREAVEMENT","750"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(00800)", , ,"75201"
"HOSPC","hospc_2013_DATA",34072,"G200002","Line(01500)", , ,"508654"
