"Entity[34072] Report(B000000)", , , , ,"Entity[34072] Report(B000000[0000])","Entity[34072] Report(B000000[0100])","Entity[34072] Report(B000000[0200])", , , ,"Entity[34072] Report(B000000[0600])","Entity[34072] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(00100)","13477","13477"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(00200)","3889", ,"3889"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(00600)","142826","8964","2369", , , ,"154159"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(01600)","83351","2347","568", , , ,"47615","133881"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(02000)","61108","1083","568", , , ,"34640","97399"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(02100)","14791","1083","384", , , ,"8974","25232"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(02200)","6415", , , , , ,"3541","9956"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(02400)","27038", , , , , ,"14924","41962"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(03000)","36452", , , , , ,"20120","56572"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(03100)","14546", , , , , ,"8029","22575"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(03200)","931", , , , , ,"514","1445"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(03400)","364", , , , , ,"201","565"
"HOSPC","hospc_2013_DATA",34072,"B000000","Line(03500)","28265", , , , , ,"15601","43866"
"Entity[34072] Report(B10000*)", , , , , ,"Entity[34072] Report(B10000*[0100])","Entity[34072] Report(B10000*[0200])","Entity[34072] Report(B10000*[0300])","Entity[34072] Report(B10000*[0400])","Entity[34072] Report(B10000*[0500])","Entity[34072] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34072,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34072,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34072,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34072,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",34072,"B10000*","Line(00500)", ,"FEET","FEET","FEET", , ,"COSTS"
"Entity[34072] Report(B100000)", , , , , ,"Entity[34072] Report(B100000[0100])","Entity[34072] Report(B100000[0200])", , , ,"Entity[34072] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(00100)", ,"821"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(00200)", , ,"821"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(00600)", ,"546","500", , , ,"279294"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(01600)", ,"143","120", , , ,"86266"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(02000)", ,"66","120", , , ,"62759"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(02100)", ,"66","81", , , ,"16258"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(02200)", , , , , , ,"6415"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(02400)", , , , , , ,"27038"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(03000)", , , , , , ,"36452"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(03100)", , , , , , ,"14546"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(03200)", , , , , , ,"931"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(03400)", , , , , , ,"364"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(03500)", , , , , , ,"28265"
"HOSPC","hospc_2013_DATA",34072,"B100000","Line(10000)", ,"13477","3889"
