"Entity[33963] Report(D000000)", , , , , ,"Entity[33963] Report(D000000[0100])","Entity[33963] Report(D000000[0200])","Entity[33963] Report(D000000[0300])","Entity[33963] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00100)", , , , ,"46558167"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00200)", , , , ,"291861"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00300)", , , , ,"160"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00400)", ,"264579"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00500)", ,"42205642"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00600)", , ,"13010"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00700)", , ,"2075355"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00800)", ,"114943"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(00900)", ,"18335707"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(01000)", , ,"2851"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(01100)", , ,"454792"
"HOSPC","hospc_2013_DATA",33963,"D000000","Line(01200)", , , ,"14272"
