"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34130","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34130] Report(D000000[0100])","Entity[34130] Report(D000000[0200])","Entity[34130] Report(D000000[0300])","Entity[34130] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00100)", , , , ,"5184243", , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00200)", , , , ,"30265", , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00300)", , , , ,"171", , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00400)", ,"28423", , , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00500)", ,"4868576", , , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00600)", , ,"16", , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00700)", , ,"2741", , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00800)", ,"28421", , , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(00900)", ,"4868233", , , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(01000)", , ,"16", , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(01100)", , ,"2741", , , , , , , , , , , , , 
"hospc_2013_DATA",34130,"D000000","Line(01200)", , , ,"1826", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
